tanggal,umkm_kategori,total_pengeluaran,jumlah_invoice,total_item,total_pemasukan,net_cash_flow,tahun,bulan,hari_ke_minggu,minggu_ke_tahun,is_weekend,is_peak_month,nama_hari,cashflow_kumulatif,cashflow_ma7,cashflow_ma30,income_lag7,income_lag30,cashflow_lag1,cashflow_lag7,split
2010-04-15,Warung Kelontong,2052000,68,6768,179568000,177516000,2010,4,3,15,0,0,Thursday,29251228000,170581857,211545166,473501000.0,241333000.0,210858000.0,472418000.0,train
2010-04-16,Warung Kelontong,1129000,41,10063,171650000,170521000,2010,4,4,15,0,0,Friday,29421749000,171160857,207316766,167659000.0,298501000.0,177516000.0,166468000.0,train
2010-04-17,Warung Kelontong,1163000,0,0,0,-1163000,2010,4,5,15,1,0,Saturday,29420586000,171148142,193290700,0.0,420698000.0,170521000.0,-1074000.0,train
2010-04-18,Warung Kelontong,1051000,53,7454,175109000,174058000,2010,4,6,15,1,0,Sunday,29594644000,170020428,191544100,183570000.0,227560000.0,-1163000.0,181952000.0,train
2010-04-19,Warung Kelontong,1077000,70,13364,398153000,397076000,2010,4,0,16,0,0,Monday,29991720000,197498000,204812966,206012000.0,0.0,174058000.0,204733000.0,train
2010-04-20,Warung Kelontong,1349000,65,8880,227119000,225770000,2010,4,1,16,0,0,Tuesday,30217490000,193519428,206007266,254905000.0,191127000.0,397076000.0,253620000.0,train
2010-04-21,Warung Kelontong,1106000,60,8156,218921000,217815000,2010,4,2,16,0,0,Wednesday,30435305000,194513285,204869566,212003000.0,252971000.0,225770000.0,210858000.0,train
2010-04-22,Warung Kelontong,632000,71,12236,302428000,301796000,2010,4,3,16,0,0,Thursday,30737101000,212267571,202828466,179568000.0,364053000.0,217815000.0,177516000.0,train
2010-04-23,Warung Kelontong,1020000,55,7057,149791000,148771000,2010,4,4,16,0,0,Friday,30885872000,209160428,198880033,171650000.0,267996000.0,301796000.0,170521000.0,train
2010-04-24,Warung Kelontong,1242000,0,0,0,-1242000,2010,4,5,16,1,0,Saturday,30884630000,209149142,188904100,0.0,299122000.0,148771000.0,-1163000.0,train
2010-04-25,Warung Kelontong,1244000,46,5419,149857000,148613000,2010,4,6,16,1,0,Sunday,31033243000,205514142,184644433,175109000.0,277716000.0,-1242000.0,174058000.0,train
2010-04-26,Warung Kelontong,1286000,91,12929,316968000,315682000,2010,4,0,17,0,0,Monday,31348925000,193886428,195210000,398153000.0,0.0,148613000.0,397076000.0,train
2010-04-27,Warung Kelontong,1135000,77,16645,461173000,460038000,2010,4,1,17,0,0,Tuesday,31808963000,227353285,203474566,227119000.0,213359000.0,315682000.0,225770000.0,train
2010-04-28,Warung Kelontong,919000,66,12549,277470000,276551000,2010,4,2,17,0,0,Wednesday,32085514000,235744142,196385500,218921000.0,490405000.0,460038000.0,217815000.0,train
2010-04-29,Warung Kelontong,1075000,82,10810,266610000,265535000,2010,4,3,17,0,0,Thursday,32351049000,230564000,193195900,302428000.0,362446000.0,276551000.0,301796000.0,train
2010-04-30,Warung Kelontong,1219000,46,11987,255601000,254382000,2010,4,4,17,0,0,Friday,32605431000,245651285,192368666,149791000.0,280157000.0,265535000.0,148771000.0,train
2010-05-01,Warung Kelontong,2827000,0,0,0,-2827000,2010,5,5,17,1,0,Saturday,32602604000,245424857,183637533,0.0,262229000.0,254382000.0,-1242000.0,train
2010-05-02,Warung Kelontong,1389000,38,3806,98037000,96648000,2010,5,6,17,1,0,Sunday,32699252000,238001285,186897566,149857000.0,0.0,-2827000.0,148613000.0,train
2010-05-03,Warung Kelontong,1041000,0,0,0,-1041000,2010,5,0,18,0,0,Monday,32698211000,192755142,186906000,316968000.0,0.0,96648000.0,315682000.0,train
2010-05-04,Warung Kelontong,1096000,47,7360,208143000,207047000,2010,5,1,18,0,0,Tuesday,32905258000,156613571,193839000,461173000.0,0.0,-1041000.0,460038000.0,train
2010-05-05,Warung Kelontong,961000,78,10637,246056000,245095000,2010,5,2,18,0,0,Wednesday,33150353000,152119857,202046533,277470000.0,0.0,207047000.0,276551000.0,train
2010-05-06,Warung Kelontong,1137000,80,20216,482242000,481105000,2010,5,3,18,0,0,Thursday,33631458000,182915571,212640300,266610000.0,164327000.0,245095000.0,265535000.0,train
2010-05-07,Warung Kelontong,967000,63,15057,270596000,269629000,2010,5,4,18,0,0,Friday,33901087000,185093714,210545000,255601000.0,333732000.0,481105000.0,254382000.0,train
2010-05-08,Warung Kelontong,1101000,0,0,0,-1101000,2010,5,5,18,1,0,Saturday,33899986000,185340285,194761033,0.0,473501000.0,269629000.0,-2827000.0,train
2010-05-09,Warung Kelontong,1384000,60,7726,207621000,206237000,2010,5,6,18,1,0,Sunday,34106223000,200995857,196086666,98037000.0,167659000.0,-1101000.0,96648000.0,train
2010-05-10,Warung Kelontong,1137000,71,8985,240738000,239601000,2010,5,0,19,0,0,Monday,34345824000,235373285,204109166,0.0,0.0,206237000.0,-1041000.0,train
2010-05-11,Warung Kelontong,1217000,62,12039,249516000,248299000,2010,5,1,19,0,0,Tuesday,34594123000,241266428,206320733,208143000.0,183570000.0,239601000.0,207047000.0,train
2010-05-12,Warung Kelontong,1015000,57,14117,267374000,266359000,2010,5,2,19,0,0,Wednesday,34860482000,244304142,208374933,246056000.0,206012000.0,248299000.0,245095000.0,train
2010-05-13,Warung Kelontong,1177000,66,20113,388524000,387347000,2010,5,3,19,0,0,Thursday,35247829000,230910142,212832500,482242000.0,254905000.0,266359000.0,481105000.0,train
2010-05-14,Warung Kelontong,972000,46,9059,155385000,154413000,2010,5,4,19,0,0,Friday,35402242000,214450714,210951000,270596000.0,212003000.0,387347000.0,269629000.0,train
2010-05-15,Warung Kelontong,2259000,0,0,0,-2259000,2010,5,5,19,1,0,Saturday,35399983000,214285285,204958500,0.0,179568000.0,154413000.0,-1101000.0,train
2010-05-16,Warung Kelontong,1378000,42,7474,162474000,161096000,2010,5,6,19,1,0,Sunday,35561079000,207836571,204644333,207621000.0,171650000.0,-2259000.0,206237000.0,train
2010-05-17,Warung Kelontong,1216000,47,8100,209623000,208407000,2010,5,0,20,0,0,Monday,35769486000,203380285,211630000,240738000.0,0.0,161096000.0,239601000.0,train
2010-05-18,Warung Kelontong,1045000,58,18782,308478000,307433000,2010,5,1,20,0,0,Tuesday,36076919000,211828000,216075833,249516000.0,175109000.0,208407000.0,248299000.0,train
2010-05-19,Warung Kelontong,973000,59,6341,166464000,165491000,2010,5,2,20,0,0,Wednesday,36242410000,197418285,208356333,267374000.0,398153000.0,307433000.0,266359000.0,train
2010-05-20,Warung Kelontong,1131000,64,10480,246076000,244945000,2010,5,3,20,0,0,Thursday,36487355000,177075142,208995500,388524000.0,227119000.0,165491000.0,387347000.0,train
2010-05-21,Warung Kelontong,1362000,49,6180,221856000,220494000,2010,5,4,20,0,0,Friday,36707849000,186515285,209084800,155385000.0,218921000.0,244945000.0,154413000.0,train
2010-05-22,Warung Kelontong,1245000,0,0,0,-1245000,2010,5,5,20,1,0,Saturday,36706604000,186660142,198983433,0.0,302428000.0,220494000.0,-2259000.0,train
2010-05-23,Warung Kelontong,1182000,48,9358,242111000,240929000,2010,5,6,20,1,0,Sunday,36947533000,198064857,202055366,162474000.0,149791000.0,-1245000.0,161096000.0,train
2010-05-24,Warung Kelontong,1006000,69,24329,352655000,351649000,2010,5,0,21,0,0,Monday,37299182000,218528000,213818400,209623000.0,0.0,240929000.0,208407000.0,train
2010-05-25,Warung Kelontong,1136000,56,7092,178240000,177104000,2010,5,1,21,0,0,Tuesday,37476286000,199909571,214768100,308478000.0,149857000.0,351649000.0,307433000.0,train
2010-05-26,Warung Kelontong,1092000,91,13939,337605000,336513000,2010,5,2,21,0,0,Wednesday,37812799000,224341285,215462466,166464000.0,316968000.0,177104000.0,165491000.0,train
2010-05-27,Warung Kelontong,1266000,84,12322,274188000,272922000,2010,5,3,21,0,0,Thursday,38085721000,228338000,209225266,246076000.0,461173000.0,336513000.0,244945000.0,train
2010-05-28,Warung Kelontong,688000,54,9012,199809000,199121000,2010,5,4,21,0,0,Friday,38284842000,225284714,206644266,221856000.0,277470000.0,272922000.0,220494000.0,train
2010-05-29,Warung Kelontong,1098000,0,0,0,-1098000,2010,5,5,21,1,0,Saturday,38283744000,225305714,197756500,0.0,266610000.0,199121000.0,-1245000.0,train
2010-05-30,Warung Kelontong,1251000,31,4120,96155000,94904000,2010,5,6,21,1,0,Sunday,38378648000,204445000,192440566,242111000.0,255601000.0,-1098000.0,240929000.0,train
2010-05-31,Warung Kelontong,1058000,0,0,0,-1058000,2010,5,0,22,0,0,Monday,38377590000,154058285,192499533,352655000.0,0.0,94904000.0,351649000.0,train
2010-06-01,Warung Kelontong,3396000,43,5712,146258000,142862000,2010,6,1,22,0,1,Tuesday,38520452000,149166571,194040000,178240000.0,98037000.0,-1058000.0,177104000.0,train
2010-06-02,Warung Kelontong,1279000,45,8953,156299000,155020000,2010,6,2,22,0,1,Wednesday,38675472000,123239000,199242033,337605000.0,0.0,142862000.0,336513000.0,train
2010-06-03,Warung Kelontong,1529000,65,11422,274317000,272788000,2010,6,3,22,0,1,Thursday,38948260000,123219857,201433400,274188000.0,208143000.0,155020000.0,272922000.0,train
2010-06-04,Warung Kelontong,1565000,49,4573,167359000,165794000,2010,6,4,22,0,1,Friday,39114054000,118458857,198790033,199809000.0,246056000.0,272788000.0,199121000.0,train
2010-06-05,Warung Kelontong,1583000,0,0,0,-1583000,2010,6,5,22,1,1,Saturday,39112471000,118389571,182700433,0.0,482242000.0,165794000.0,-1098000.0,train
2010-06-06,Warung Kelontong,1196000,66,9474,226207000,225011000,2010,6,6,22,1,1,Sunday,39337482000,136976285,181213166,96155000.0,270596000.0,-1583000.0,94904000.0,train
2010-06-07,Warung Kelontong,1368000,94,16133,370722000,369354000,2010,6,0,23,0,1,Monday,39706836000,189892285,193561666,0.0,0.0,225011000.0,-1058000.0,train
2010-06-08,Warung Kelontong,1162000,73,14735,413586000,412424000,2010,6,1,23,0,1,Tuesday,40119260000,228401142,200434566,146258000.0,207621000.0,369354000.0,142862000.0,train
2010-06-09,Warung Kelontong,1295000,65,17158,341796000,340501000,2010,6,2,23,0,1,Wednesday,40459761000,254898428,203797900,156299000.0,240738000.0,412424000.0,155020000.0,train
2010-06-10,Warung Kelontong,826000,61,6604,156185000,155359000,2010,6,3,23,0,1,Thursday,40615120000,238122857,200699900,274317000.0,249516000.0,340501000.0,272788000.0,train
2010-06-11,Warung Kelontong,1233000,76,15610,312442000,311209000,2010,6,4,23,0,1,Friday,40926329000,258896428,202194900,167359000.0,267374000.0,155359000.0,165794000.0,train
2010-06-12,Warung Kelontong,1406000,0,0,0,-1406000,2010,6,5,23,1,1,Saturday,40924923000,258921714,189236466,0.0,388524000.0,311209000.0,-1583000.0,train
2010-06-13,Warung Kelontong,1582000,67,7064,182974000,181392000,2010,6,6,23,1,1,Sunday,41106315000,252690428,190135766,226207000.0,155385000.0,-1406000.0,225011000.0,train
2010-06-14,Warung Kelontong,1100000,55,12911,235612000,234512000,2010,6,0,24,0,1,Monday,41340827000,233427285,198028133,370722000.0,0.0,181392000.0,369354000.0,train
2010-06-15,Warung Kelontong,2146000,48,12398,286726000,284580000,2010,6,1,24,0,1,Tuesday,41625407000,215163857,202144266,413586000.0,162474000.0,234512000.0,412424000.0,train
2010-06-16,Warung Kelontong,1382000,78,13883,276957000,275575000,2010,6,2,24,0,1,Wednesday,41900982000,205888714,204383200,341796000.0,209623000.0,284580000.0,340501000.0,train
2010-06-17,Warung Kelontong,1459000,68,9700,224426000,222967000,2010,6,3,24,0,1,Thursday,42123949000,215547000,201567666,156185000.0,308478000.0,275575000.0,155359000.0,train
2010-06-18,Warung Kelontong,1136000,48,6296,148094000,146958000,2010,6,4,24,0,1,Friday,42270907000,192082571,200949900,312442000.0,166464000.0,222967000.0,311209000.0,train
2010-06-19,Warung Kelontong,1839000,0,0,0,-1839000,2010,6,5,24,1,1,Saturday,42269068000,192020714,192723766,0.0,246076000.0,146958000.0,-1406000.0,train
2010-06-20,Warung Kelontong,1210000,25,3491,96666000,95456000,2010,6,6,24,1,1,Sunday,42364524000,179744142,188555833,182974000.0,221856000.0,-1839000.0,181392000.0,train
2010-06-21,Warung Kelontong,1459000,44,8646,198432000,196973000,2010,6,0,25,0,1,Monday,42561497000,174381428,195163100,235612000.0,0.0,95456000.0,234512000.0,train
2010-06-22,Warung Kelontong,1465000,42,4155,125358000,123893000,2010,6,1,25,0,1,Tuesday,42685390000,151426142,191261900,286726000.0,242111000.0,196973000.0,284580000.0,train
2010-06-23,Warung Kelontong,1380000,63,11842,255754000,254374000,2010,6,2,25,0,1,Wednesday,42939764000,148397428,188019400,276957000.0,352655000.0,123893000.0,275575000.0,train
2010-06-24,Warung Kelontong,1234000,66,6540,207909000,206675000,2010,6,3,25,0,1,Thursday,43146439000,146070000,189005100,224426000.0,178240000.0,254374000.0,222967000.0,train
2010-06-25,Warung Kelontong,1393000,42,4443,142066000,140673000,2010,6,4,25,0,1,Friday,43287112000,145172142,182477100,148094000.0,337605000.0,206675000.0,146958000.0,train
2010-06-26,Warung Kelontong,1240000,0,0,0,-1240000,2010,6,5,25,1,1,Saturday,43285872000,145257714,173338366,0.0,274188000.0,140673000.0,-1839000.0,train
2010-06-27,Warung Kelontong,1149000,54,7926,184085000,182936000,2010,6,6,25,1,1,Sunday,43468808000,157754857,172798866,96666000.0,199809000.0,-1240000.0,95456000.0,train
2010-06-28,Warung Kelontong,1752000,68,21645,476689000,474937000,2010,6,0,26,0,1,Monday,43943745000,197464000,188666700,198432000.0,0.0,182936000.0,196973000.0,train
2010-06-29,Warung Kelontong,1000000,65,9448,242866000,241866000,2010,6,1,26,0,1,Tuesday,44185611000,214317285,193565433,125358000.0,96155000.0,474937000.0,123893000.0,train
2010-06-30,Warung Kelontong,1472000,74,14368,295726000,294254000,2010,6,2,26,0,1,Wednesday,44479865000,220014428,203409166,255754000.0,0.0,241866000.0,254374000.0,train
2010-07-01,Warung Kelontong,2859000,81,11446,285582000,282723000,2010,7,3,26,0,1,Thursday,44762588000,230878428,208071200,207909000.0,146258000.0,294254000.0,206675000.0,train
2010-07-02,Warung Kelontong,1576000,41,5863,146624000,145048000,2010,7,4,26,0,1,Friday,44907636000,231503428,207738800,142066000.0,156299000.0,282723000.0,140673000.0,train
2010-07-03,Warung Kelontong,1654000,0,0,0,-1654000,2010,7,5,26,1,1,Saturday,44905982000,231444285,198590733,0.0,274317000.0,145048000.0,-1240000.0,train
2010-07-04,Warung Kelontong,1551000,21,3585,98161000,96610000,2010,7,6,26,1,1,Sunday,45002592000,219112000,196284600,184085000.0,167359000.0,-1654000.0,182936000.0,train
2010-07-05,Warung Kelontong,1187000,80,10337,282967000,281780000,2010,7,0,27,0,1,Monday,45284372000,191518142,205730033,476689000.0,0.0,96610000.0,474937000.0,train
2010-07-06,Warung Kelontong,1429000,54,7231,213317000,211888000,2010,7,1,27,0,1,Tuesday,45496260000,187235571,205292600,242866000.0,226207000.0,281780000.0,241866000.0,train
2010-07-07,Warung Kelontong,1226000,71,9183,273165000,271939000,2010,7,2,27,0,1,Wednesday,45768199000,184047714,202045433,295726000.0,370722000.0,211888000.0,294254000.0,train
2010-07-08,Warung Kelontong,1570000,68,8934,192336000,190766000,2010,7,3,27,0,1,Thursday,45958965000,170911000,194656833,285582000.0,413586000.0,271939000.0,282723000.0,train
2010-07-09,Warung Kelontong,1577000,28,8898,378433000,376856000,2010,7,4,27,0,1,Friday,46335821000,204026428,195868666,146624000.0,341796000.0,190766000.0,145048000.0,train
2010-07-10,Warung Kelontong,1199000,0,0,0,-1199000,2010,7,5,27,1,1,Saturday,46334622000,204091428,190650066,0.0,156185000.0,376856000.0,-1654000.0,train
2010-07-11,Warung Kelontong,1259000,26,2924,67170000,65911000,2010,7,6,27,1,1,Sunday,46400533000,199705857,182473466,98161000.0,312442000.0,-1199000.0,96610000.0,train
2010-07-12,Warung Kelontong,1418000,47,6249,159240000,157822000,2010,7,0,28,0,1,Monday,46558355000,181997571,187781066,282967000.0,0.0,65911000.0,281780000.0,train
2010-07-13,Warung Kelontong,1132000,48,6232,173166000,172034000,2010,7,1,28,0,1,Tuesday,46730389000,176304142,187469133,213317000.0,182974000.0,157822000.0,211888000.0,train
2010-07-14,Warung Kelontong,1540000,58,8548,206226000,204686000,2010,7,2,28,0,1,Wednesday,46935075000,166696571,186474933,273165000.0,235612000.0,172034000.0,271939000.0,train
2010-07-15,Warung Kelontong,2477000,77,19559,616770000,614293000,2010,7,3,28,0,1,Thursday,47549368000,227200428,197465366,192336000.0,286726000.0,204686000.0,190766000.0,train
2010-07-16,Warung Kelontong,1045000,67,10698,231697000,230652000,2010,7,4,28,0,1,Friday,47780020000,206314142,195967933,378433000.0,276957000.0,614293000.0,376856000.0,train
2010-07-17,Warung Kelontong,1319000,0,0,0,-1319000,2010,7,5,28,1,1,Saturday,47778701000,206297000,188491733,0.0,224426000.0,230652000.0,-1199000.0,train
2010-07-18,Warung Kelontong,1631000,38,6043,115714000,114083000,2010,7,6,28,1,1,Sunday,47892784000,213178714,187395900,67170000.0,148094000.0,-1319000.0,65911000.0,train
2010-07-19,Warung Kelontong,1764000,55,11915,272653000,270889000,2010,7,0,29,0,1,Monday,48163673000,229331142,196486833,159240000.0,0.0,114083000.0,157822000.0,train
2010-07-20,Warung Kelontong,1377000,56,6985,203730000,202353000,2010,7,1,29,0,1,Tuesday,48366026000,233662428,200050066,173166000.0,96666000.0,270889000.0,172034000.0,train
2010-07-21,Warung Kelontong,1457000,55,8895,188271000,186814000,2010,7,2,29,0,1,Wednesday,48552840000,231109285,199711433,206226000.0,198432000.0,202353000.0,204686000.0,train
2010-07-22,Warung Kelontong,1538000,72,8996,232572000,231034000,2010,7,3,29,0,1,Thursday,48783874000,176358000,203282800,616770000.0,125358000.0,186814000.0,614293000.0,train
2010-07-23,Warung Kelontong,1214000,45,8475,227389000,226175000,2010,7,4,29,0,1,Friday,49010049000,175718428,202342833,231697000.0,255754000.0,231034000.0,230652000.0,train
2010-07-24,Warung Kelontong,953000,0,0,0,-953000,2010,7,5,29,1,1,Saturday,49009096000,175770714,195421900,0.0,207909000.0,226175000.0,-1319000.0,train
2010-07-25,Warung Kelontong,1239000,51,8620,166159000,164920000,2010,7,6,29,1,1,Sunday,49174016000,183033142,196230133,115714000.0,142066000.0,-953000.0,114083000.0,train
2010-07-26,Warung Kelontong,1399000,57,9824,220921000,219522000,2010,7,0,30,0,1,Monday,49393538000,175695000,203588866,272653000.0,0.0,164920000.0,270889000.0,train
2010-07-27,Warung Kelontong,1011000,64,8766,233925000,232914000,2010,7,1,30,0,1,Tuesday,49626452000,180060857,205254800,203730000.0,184085000.0,219522000.0,202353000.0,train
2010-07-28,Warung Kelontong,1583000,63,9650,223046000,221463000,2010,7,2,30,0,1,Wednesday,49847915000,185010714,196805666,188271000.0,476689000.0,232914000.0,186814000.0,train
2010-07-29,Warung Kelontong,1248000,68,9208,307126000,305878000,2010,7,3,30,0,1,Thursday,50153793000,195702714,198939400,232572000.0,242866000.0,221463000.0,231034000.0,train
2010-07-30,Warung Kelontong,1326000,50,5108,134452000,133126000,2010,7,4,30,0,1,Friday,50286919000,182410000,193568466,227389000.0,295726000.0,305878000.0,226175000.0,train
2010-07-31,Warung Kelontong,1437000,0,0,0,-1437000,2010,7,5,30,1,1,Saturday,50285482000,182340857,184096466,0.0,285582000.0,133126000.0,-953000.0,train
2010-08-01,Warung Kelontong,2910000,32,7776,373237000,370327000,2010,8,6,30,1,0,Sunday,50655809000,211684714,191605766,166159000.0,146624000.0,-1437000.0,164920000.0,train
2010-08-02,Warung Kelontong,1215000,56,8377,270774000,269559000,2010,8,0,31,0,0,Monday,50925368000,218832857,200646200,220921000.0,0.0,370327000.0,219522000.0,train
2010-08-03,Warung Kelontong,835000,56,11606,228780000,227945000,2010,8,1,31,0,0,Tuesday,51153313000,218123000,205024033,233925000.0,98161000.0,269559000.0,232914000.0,train
2010-08-04,Warung Kelontong,1071000,50,7587,176825000,175754000,2010,8,2,31,0,0,Wednesday,51329067000,211593142,201489833,223046000.0,282967000.0,227945000.0,221463000.0,train
2010-08-05,Warung Kelontong,1093000,51,10138,180930000,179837000,2010,8,3,31,0,0,Thursday,51508904000,193587285,200421466,307126000.0,213317000.0,175754000.0,305878000.0,train
2010-08-06,Warung Kelontong,1460000,40,7168,156453000,154993000,2010,8,4,31,0,0,Friday,51663897000,196711142,196523266,134452000.0,273165000.0,179837000.0,133126000.0,train
2010-08-07,Warung Kelontong,1370000,0,0,0,-1370000,2010,8,5,31,1,0,Saturday,51662527000,196720714,190118733,0.0,192336000.0,154993000.0,-1437000.0,train
2010-08-08,Warung Kelontong,1033000,41,5648,143640000,142607000,2010,8,6,31,1,0,Sunday,51805134000,164189285,182310433,373237000.0,378433000.0,-1370000.0,370327000.0,train
2010-08-09,Warung Kelontong,1070000,47,67470,305665000,304595000,2010,8,0,32,0,0,Monday,52109729000,169194428,192503566,270774000.0,0.0,142607000.0,269559000.0,train
2010-08-10,Warung Kelontong,1112000,43,14176,337350000,336238000,2010,8,1,32,0,0,Tuesday,52445967000,184664857,201514466,228780000.0,67170000.0,304595000.0,227945000.0,train
2010-08-11,Warung Kelontong,1157000,42,5005,152627000,151470000,2010,8,2,32,0,0,Wednesday,52597437000,181195714,201302733,176825000.0,159240000.0,336238000.0,175754000.0,train
2010-08-12,Warung Kelontong,1177000,76,13274,279570000,278393000,2010,8,3,32,0,0,Thursday,52875830000,195275142,204848033,180930000.0,173166000.0,151470000.0,179837000.0,train
2010-08-13,Warung Kelontong,1133000,50,10744,228999000,227866000,2010,8,4,32,0,0,Friday,53103696000,205685571,205620700,156453000.0,206226000.0,278393000.0,154993000.0,train
2010-08-14,Warung Kelontong,941000,0,0,0,-941000,2010,8,5,32,1,0,Saturday,53102755000,205746857,185112900,0.0,616770000.0,227866000.0,-1370000.0,train
2010-08-15,Warung Kelontong,2060000,54,8172,180698000,178638000,2010,8,6,32,1,0,Sunday,53281393000,210894142,183379100,143640000.0,231697000.0,-941000.0,142607000.0,train
2010-08-16,Warung Kelontong,1126000,35,7559,162050000,160924000,2010,8,0,33,0,0,Monday,53442317000,190369714,188787200,305665000.0,0.0,178638000.0,304595000.0,train
2010-08-17,Warung Kelontong,1036000,43,12930,313849000,312813000,2010,8,1,33,0,0,Tuesday,53755130000,187023285,195411533,337350000.0,115714000.0,160924000.0,336238000.0,train
2010-08-18,Warung Kelontong,988000,56,15008,379440000,378452000,2010,8,2,33,0,0,Wednesday,54133582000,219449285,198996966,152627000.0,272653000.0,312813000.0,151470000.0,train
2010-08-19,Warung Kelontong,919000,74,15513,327684000,326765000,2010,8,3,33,0,0,Thursday,54460347000,226359571,203144033,279570000.0,203730000.0,378452000.0,278393000.0,train
2010-08-20,Warung Kelontong,1374000,55,12208,223855000,222481000,2010,8,4,33,0,0,Friday,54682828000,225590285,204332933,228999000.0,188271000.0,326765000.0,227866000.0,train
2010-08-21,Warung Kelontong,1156000,0,0,0,-1156000,2010,8,5,33,1,0,Saturday,54681672000,225559571,196593266,0.0,232572000.0,222481000.0,-941000.0,train
2010-08-22,Warung Kelontong,1205000,56,9953,228039000,226834000,2010,8,6,33,1,0,Sunday,54908506000,232444714,196615233,180698000.0,227389000.0,-1156000.0,178638000.0,train
2010-08-23,Warung Kelontong,1374000,44,9417,213948000,212574000,2010,8,0,34,0,0,Monday,55121080000,239823285,203732800,162050000.0,0.0,226834000.0,160924000.0,train
2010-08-24,Warung Kelontong,1035000,59,13969,283473000,282438000,2010,8,1,34,0,0,Tuesday,55403518000,235484000,207650066,313849000.0,166159000.0,212574000.0,312813000.0,train
2010-08-25,Warung Kelontong,956000,75,12862,317503000,316547000,2010,8,2,34,0,0,Wednesday,55720065000,226640428,210884233,379440000.0,220921000.0,282438000.0,378452000.0,train
2010-08-26,Warung Kelontong,1208000,73,10923,303471000,302263000,2010,8,3,34,0,0,Thursday,56022328000,223140142,213195866,327684000.0,233925000.0,316547000.0,326765000.0,train
2010-08-27,Warung Kelontong,919000,34,5459,156844000,155925000,2010,8,4,34,0,0,Friday,56178253000,213632142,211011266,223855000.0,223046000.0,302263000.0,222481000.0,train
2010-08-28,Warung Kelontong,1000000,0,0,0,-1000000,2010,8,5,34,1,0,Saturday,56177253000,213654428,200782000,0.0,307126000.0,155925000.0,-1156000.0,train
2010-08-29,Warung Kelontong,1485000,37,6459,139352000,137867000,2010,8,6,34,1,0,Sunday,56315120000,200944857,200940033,228039000.0,134452000.0,-1000000.0,226834000.0,train
2010-08-30,Warung Kelontong,1011000,0,0,0,-1011000,2010,8,0,35,0,0,Monday,56314109000,170432714,200954233,213948000.0,0.0,137867000.0,212574000.0,train
2010-08-31,Warung Kelontong,1150000,58,9241,291744000,290594000,2010,8,1,35,0,0,Tuesday,56604703000,171597857,198296466,283473000.0,373237000.0,-1011000.0,282438000.0,train
2010-09-01,Warung Kelontong,2799000,40,7320,196291000,193492000,2010,9,2,35,0,0,Wednesday,56798195000,154018571,195760900,317503000.0,270774000.0,290594000.0,316547000.0,train
2010-09-02,Warung Kelontong,1315000,84,14103,317158000,315843000,2010,9,3,35,0,0,Thursday,57114038000,155958571,198690833,303471000.0,228780000.0,193492000.0,302263000.0,train
2010-09-03,Warung Kelontong,1054000,55,20494,245760000,244706000,2010,9,4,35,0,0,Friday,57358744000,168641571,200989233,156844000.0,176825000.0,315843000.0,155925000.0,train
2010-09-04,Warung Kelontong,1373000,0,0,0,-1373000,2010,9,5,35,1,0,Saturday,57357371000,168588285,194948900,0.0,180930000.0,244706000.0,-1000000.0,train
2010-09-05,Warung Kelontong,1340000,33,4686,117401000,116061000,2010,9,6,35,1,0,Sunday,57473432000,165473142,193651166,139352000.0,156453000.0,-1373000.0,137867000.0,train
2010-09-06,Warung Kelontong,1304000,48,9579,239237000,237933000,2010,9,0,36,0,0,Monday,57711365000,199608000,201627933,0.0,0.0,116061000.0,-1011000.0,train
2010-09-07,Warung Kelontong,1436000,48,8927,219140000,217704000,2010,9,1,36,0,0,Tuesday,57929069000,189195142,204131166,291744000.0,143640000.0,237933000.0,290594000.0,train
2010-09-08,Warung Kelontong,1231000,48,6625,156434000,155203000,2010,9,2,36,0,0,Wednesday,58084272000,183725285,199151433,196291000.0,305665000.0,217704000.0,193492000.0,train
2010-09-09,Warung Kelontong,1150000,62,8420,226391000,225241000,2010,9,3,36,0,0,Thursday,58309513000,170782142,195451533,317158000.0,337350000.0,155203000.0,315843000.0,train
2010-09-10,Warung Kelontong,1318000,43,6200,159290000,157972000,2010,9,4,36,0,0,Friday,58467485000,158391571,195668266,245760000.0,152627000.0,225241000.0,244706000.0,train
2010-09-11,Warung Kelontong,1186000,0,0,0,-1186000,2010,9,5,36,1,0,Saturday,58466299000,158418285,186348966,0.0,279570000.0,157972000.0,-1373000.0,train
2010-09-12,Warung Kelontong,1504000,47,7019,159781000,158277000,2010,9,6,36,1,0,Sunday,58624576000,164449142,184029333,117401000.0,228999000.0,-1186000.0,116061000.0,train
2010-09-13,Warung Kelontong,1121000,81,20816,385199000,384078000,2010,9,0,37,0,0,Monday,59008654000,185327000,196863300,239237000.0,0.0,158277000.0,237933000.0,train
2010-09-14,Warung Kelontong,1398000,58,7019,188185000,186787000,2010,9,1,37,0,0,Tuesday,59195441000,180910285,197134933,219140000.0,180698000.0,384078000.0,217704000.0,train
2010-09-15,Warung Kelontong,1990000,64,12645,315095000,313105000,2010,9,2,37,0,0,Wednesday,59508546000,203467714,202207633,156434000.0,162050000.0,186787000.0,155203000.0,train
2010-09-16,Warung Kelontong,1472000,65,9841,263642000,262170000,2010,9,3,37,0,0,Thursday,59770716000,208743285,200519533,226391000.0,313849000.0,313105000.0,225241000.0,train
